originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,329.116870934497,-176.866204988842,-173.858124762063,203.096311894048,-165.105076431788,-112.521216338508,357.842498827757,-193.735083385058,-188.591019035572,370.87586362396,-197.17051904029,-192.637447373192,334.890315052527,-283.073671840638,-165.833345423936,170.222967317455,-142.453405579035,-101.777782931375,520.874100102015,-261.527919290045,-254.315076947201,535.639201127946,-387.102847429308,-204.865292981378
ROE Competitive Suppression,577.130665189579,-321.305867394304,-303.622096989514,605.42671513059,-346.156839135453,-295.839507088247,527.331550092019,-286.171372403837,-276.792585166434,594.037112868115,-330.646915854237,-312.362052041653,586.33853307939,-323.991791851497,-285.037993385139,607.795023984979,-350.166500685368,-296.111656907127,571.387273009208,-269.552542777652,-271.525218601824,703.174575642058,-373.592570238539,-316.403304120668
ROE Direct Suppression,567.300686359788,-306.214877700528,-305.046540187476,612.474515327089,-338.302092028087,-314.259700723034,594.021520650468,-330.829485622298,-323.185805784416,556.496078871151,-298.53600220676,-297.278360069686,640.995095125513,-360.806010555193,-327.117056038203,600.631388107082,-338.205961572964,-309.966062008151,688.950489761497,-358.685638785611,-349.916263837404,602.258677449738,-384.550559820392,-300.563009624368
OML,267.00624418855,-145.831990778277,-141.449323602477,317.667299391748,-219.498340705605,-146.3153651247,384.266661698211,-237.356159644291,-200.728473343327,309.960028111415,-168.972261847949,-164.070973280762,428.518819487515,-301.797366748067,-199.396685373973,353.158960646227,-236.45896546148,-164.516770511132,570.479039186277,-306.156929516845,-277.647545244027,557.435274794986,-496.994192192451,-185.491291910037
GML,293.440580937374,-163.277603094178,-153.889895727232,162.848461463138,-154.5713586083,-106.817685367939,326.22742771859,-180.939984318244,-174.613172107736,346.581816808481,-193.414729872964,-184.980942710526,314.161579609659,-188.898622814529,-161.061080097505,202.259764086442,-200.358582550327,-128.637764051455,520.12139379398,-258.56532031582,-254.11033871121,606.460329128915,-526.22376007624,-201.910436643932
Competitive Suppression,382.377311790504,-220.844114672592,-209.277277879434,432.582628481457,-244.00187059002,-203.860340093087,325.833620115433,-189.215280667568,-176.529223383858,419.010591731195,-234.616994402628,-223.826916289136,388.13542398426,-265.39290111326,-179.525885216485,444.155518449236,-253.133751589108,-208.356507190818,472.994413909872,-238.198753687938,-230.019201666537,577.362771681482,-388.321780096253,-238.190994583654
Direct Suppression,366.718347841691,-196.061133480323,-191.447941238919,418.129678413042,-235.750383423502,-193.387764810506,451.728114878773,-266.601526239778,-236.014144512891,350.642676567398,-192.617575774008,-183.426096568932,512.073418442797,-301.815436878762,-235.166523027067,404.636401792186,-241.3869949683,-185.498775376293,604.941588867705,-333.954220644641,-295.902376921767,458.750306325851,-342.548336875849,-191.513425055285
Generalized Competitive Suppression,410.923006019156,-229.403830730499,-217.57640319359,343.096478189119,-204.276779476605,-177.03076345069,334.567027065081,-187.941802748114,-181.053374108668,445.620897935027,-244.709990051645,-234.658155913513,264.907891088584,-179.195612828408,-140.471014646045,358.460363193978,-215.598227437261,-183.596026807356,471.745997232721,-232.025705484111,-229.592575862927,610.01350981242,-405.700964933708,-243.267324536494
Generalized Direct Suppression,339.493081215493,-182.612939782652,-176.717389578896,215.024519280115,-136.635041527582,-115.066481410167,360.60767795926,-193.048479308294,-189.157810005796,378.586467818614,-200.0205567923,-196.141203377977,332.30460737979,-194.606632400458,-162.859059561546,192.48047926391,-120.437068796646,-101.699878253268,528.56189059048,-260.151916552513,-256.66639166718,571.534673343284,-452.12561842533,-207.457068387039
ROE Competitive Suppression,568.169592697188,-305.464001033438,-293.73219492156,592.97421060276,-360.872045728606,-282.111043892754,529.508488591421,-283.752544259759,-272.821394293064,585.047740266393,-314.625587531605,-303.220923866167,575.71733460819,-319.804022988561,-272.890770392687,592.218583602183,-339.538219190961,-283.988998992026,600.017756185338,-291.530053580929,-258.893626116785,685.650343631752,-369.806129479346,-311.140950618968
ROE Direct Suppression,585.117559343484,-325.507212068339,-317.232064306754,630.235989391963,-356.613787496805,-330.486866623108,617.483847974869,-353.697633508621,-332.280252727283,576.689817700544,-318.701008897148,-309.610653914821,666.029961036188,-385.716061610412,-342.137204318817,620.619981455953,-366.655720443499,-324.799240058972,707.575616015498,-380.134488137773,-357.252633768455,676.126117166665,-362.458109221183,-309.627026995978
