originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,312.736547782917,-170.908315719646,-162.881647266037,230.513491992673,-141.893582406036,-121.027212881857,351.115659441585,-188.552628947093,-184.854767952873,349.845828978334,-189.737268780957,-181.656868412162,355.753885508199,-196.450015356697,-173.387294915922,189.613451776016,-118.712047612408,-104.504603095955,530.73949068722,-262.621772913386,-258.746056003054,539.273803347173,-596.863651131933,-199.981776383815
ROE Competitive Suppression,546.703770385428,-298.437518582018,-288.174842020048,585.541535649356,-343.325738014251,-281.481853216818,495.559506944151,-265.268895458811,-259.350943596344,564.762886373957,-307.982284798575,-297.177692840341,556.474649887036,-309.415150195251,-264.43118284157,587.675184037726,-353.230348860006,-282.734576763093,544.864223847587,-262.87720258949,-266.141285042637,655.55549668105,-342.731969802392,-305.341922412643
ROE Direct Suppression,621.308523980938,-336.934228916931,-335.939697729309,664.012612252853,-350.094517929655,-340.312789038395,633.792089819778,-342.907138900484,-341.719714411812,613.224528444042,-330.457473003215,-329.371074669893,681.74591710392,-358.273897400924,-349.36439987993,656.68832849231,-344.737416993472,-335.283668397933,713.132830483614,-363.162271184401,-360.595399798982,695.139897058429,-367.905926014281,-333.106472582018
OML,316.88764431171,-171.693462159474,-167.761870010789,378.866437915015,-205.368748219008,-172.985150513058,384.981624763112,-213.545823099638,-204.124538896089,343.651732445303,-188.957849347746,-183.080516516177,451.883833487016,-251.787498130347,-206.602637328631,384.954429787785,-219.113877989761,-180.295076443426,550.087107433027,-279.251403433216,-270.69289443875,521.846262975048,-361.816802913924,-183.906136827069
GML,311.613465989094,-168.792358221465,-162.521286906825,201.020128195776,-168.52021826991,-116.575515125671,330.349714867503,-179.62557929129,-174.504457314494,362.487531632818,-193.447255059105,-188.344692983611,316.262522926421,-196.338021935827,-158.379968380774,227.177600637866,-191.23093184679,-124.79683228974,518.929803192716,-260.290701009169,-252.846944939558,611.001043061387,-431.127185761716,-204.791414455485
Competitive Suppression,383.574606720962,-227.025527742018,-206.410361230836,433.966671127459,-254.222057337111,-207.968507205568,289.616348973194,-160.103685523167,-155.593855389328,428.408212288699,-254.61075962205,-229.038693000167,343.174644095609,-188.893144857075,-159.074772200949,453.453201670582,-279.310320490216,-218.481446161209,434.561014076999,-211.26976167572,-210.814318455607,606.128219265082,-405.523311144076,-243.525932638424
Direct Suppression,366.840411327785,-201.089807208669,-195.173590300429,401.215673764674,-324.215484072851,-195.416240710601,434.183359650735,-240.943811253073,-229.263726930097,332.024579835723,-188.777818813033,-179.923807613969,488.268345530721,-260.763699190979,-232.814780883488,371.910224357542,-275.509369759258,-178.763306676657,588.08166769521,-300.976455557751,-290.335981185378,458.309125326824,-430.327433804933,-195.174148398336
Generalized Competitive Suppression,384.261641368297,-206.730589834395,-203.05393072036,345.671808220696,-232.498387404133,-183.225897407712,284.990644977557,-164.621282328502,-152.921042220367,424.954554271905,-230.529011017223,-224.419412899957,254.814941299984,-234.647883527169,-139.838206402857,363.369062169211,-248.057815760132,-190.328263438307,454.39600259958,-225.59582719166,-220.07238359735,597.184911660775,-413.795018183517,-243.841050967201
Generalized Direct Suppression,326.258600469831,-174.341961862472,-172.400389327118,225.052192206539,-145.110937747206,-118.40272727814,358.81849396595,-194.040503164279,-188.339945284651,363.244242004232,-194.332283057338,-190.60183190054,336.898984382858,-191.403507348157,-164.747822327501,195.669222063233,-132.589643183201,-105.689514349242,527.736509533829,-258.789716540743,-255.426604370581,552.256099870303,-455.79529670002,-203.317138822233
ROE Competitive Suppression,564.149737062247,-322.534210865625,-301.240727735701,576.320931646129,-333.949326751928,-291.83386569119,509.378033232044,-280.869836284747,-271.02517643567,583.032266012132,-334.139763191926,-311.964278249568,545.582652461647,-308.376797534709,-273.931787798367,578.88801261109,-340.40501176611,-293.595157983753,561.347993032541,-266.226898571414,-263.604983570043,674.510377809998,-388.798298392798,-317.150151449651
ROE Direct Suppression,569.111037541251,-310.969952258354,-308.489143921709,621.111314505544,-356.202815170691,-316.432372505171,592.335769674573,-328.34487147726,-322.39220667031,558.964332368536,-300.70959876572,-298.684884281864,638.102902376314,-367.738934697324,-328.64359030722,614.157177562075,-350.307744732409,-310.827823808681,687.625754763446,-353.634794686136,-347.427360252812,640.481301708699,-329.279642638334,-301.655421988221
