originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,327.006166006067,-175.860929709201,-170.150203951295,215.18124009474,-140.170897438695,-117.505516695469,354.739349508288,-191.666682767763,-185.35347312183,362.900567103578,-191.358933405646,-189.032727876035,340.582646742582,-185.934177365003,-166.587241807559,193.086145049246,-145.904162121506,-115.652482438967,525.956114696882,-259.154773669948,-255.961843534042,576.788671572897,-461.896025931413,-211.842826262526
ROE Competitive Suppression,564.539066869979,-297.331536553966,-293.095352864531,589.553709514661,-305.177434079714,-286.137975051907,515.345903208072,-269.995845089258,-266.87768592771,583.399016693647,-306.978238957359,-302.638013096129,564.351508801685,-299.014084155136,-270.381698186201,589.713244260498,-305.116494623904,-285.951360360832,568.280346770259,-276.55565084362,-271.947649984954,690.693293302725,-356.966135469866,-309.208043549277
ROE Direct Suppression,568.270826533023,-306.249384735462,-304.439216420076,618.179234119621,-351.374032710885,-320.043497818059,595.3120314893,-335.13097432243,-325.901695977664,558.878965334783,-297.506412864199,-295.68025409199,651.74894126912,-372.792817268216,-330.625380008127,607.23768850424,-353.416459676235,-313.997732405937,691.044080236323,-371.840550837422,-351.271448915917,619.224434200552,-309.655698263021,-297.841560317922
OML,291.426883737224,-156.019486813793,-153.303574158153,344.691696338064,-187.650743525036,-159.849005145373,401.550516968866,-212.880301844422,-210.326478370872,321.973679904144,-172.520560880546,-170.327828470587,454.754279440268,-257.24593073785,-212.672284552933,355.571193043451,-200.268553145194,-169.013209060824,577.263419242535,-289.734597690694,-282.396697622776,562.584593493403,-457.335245551795,-169.191125062537
GML,322.43101771168,-196.02718238302,-170.04922687537,209.561104369292,-227.572016708936,-114.533779086041,331.322276941484,-198.31673748171,-176.287211829026,370.886525537907,-205.501474344041,-195.655865756064,301.269226735188,-208.989284334703,-152.610867366975,228.902979804392,-158.659621730792,-116.837592591168,510.98022883663,-253.924446680293,-249.160508816866,604.971402531594,-496.263442433859,-215.283758136687
Competitive Suppression,397.746713115278,-241.434836731807,-215.901289939262,424.435578935874,-295.315258157034,-214.199451140866,329.625426897294,-181.367287160987,-176.840615493758,430.983086773498,-255.848225642966,-233.817061197113,379.196804452827,-461.403828888721,-183.553596806045,441.201977296296,-302.221190843776,-222.510600976057,460.621622192735,-231.631352979394,-224.362947067883,624.372806266587,-421.02728491982,-243.928759877952
Direct Suppression,369.076436250374,-204.499447607354,-193.098662931186,420.464013405784,-249.809067020096,-195.08767776171,435.719908137238,-234.607279142158,-228.31802359235,356.431631961024,-199.072910347193,-186.284177196169,496.823066061581,-285.512233469971,-231.168252801021,410.210786244233,-231.375216575525,-188.574107313384,579.631440656186,-306.75842219584,-287.757079689108,462.511345166303,-368.344522689381,-193.118121320252
Generalized Competitive Suppression,410.234623430336,-222.173510657584,-216.773381077301,360.718330856711,-219.190149021054,-185.518301140614,331.500566680553,-193.670133837959,-179.62608697003,442.747251674058,-236.986454751303,-233.143494101078,300.357859806333,-184.212178258897,-160.812504280453,368.563582184454,-218.198289574966,-189.326081241664,461.308943040772,-224.635057155724,-221.395926126491,599.195031195928,-394.55675072791,-245.326728898699
Generalized Direct Suppression,323.270489335123,-183.592494498887,-168.081355856169,214.889809741976,-158.614014425105,-118.439098079261,338.585578647672,-191.26001925983,-181.131229198145,361.882725265011,-200.891178788444,-188.235076499026,331.012502211156,-194.436458560856,-165.379646723383,189.462165436069,-162.533531013369,-106.556602903471,514.802592017603,-261.116445856398,-252.128242182539,566.760725250974,-414.037076149525,-203.436824748807
ROE Competitive Suppression,566.3775699726,-303.972605283361,-297.443610500798,609.06455824416,-350.318095799317,-297.06231322574,515.891375485261,-278.824839944625,-270.203514423879,586.88588810307,-314.845900824045,-307.297709783733,573.255945472527,-316.065133190502,-277.317428349121,613.838648786269,-350.511217372677,-298.708338148409,580.554467389975,-285.498903753603,-281.88131228417,691.350169243613,-373.060682607117,-313.048749237675
ROE Direct Suppression,596.137610245955,-331.333137289113,-328.941759077356,631.611602186635,-343.321297834277,-326.274358945613,612.015524208618,-340.544751550452,-339.269622800342,585.024415424765,-321.596692184885,-319.373178691995,658.043276531486,-393.266570275009,-343.573867759225,618.761778377045,-337.014214810746,-318.14525339186,697.798104640026,-361.8068368557,-359.664053956158,649.578533249224,-348.792482327514,-320.424802646342
