originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,325.940531108134,-173.310464610586,-168.453420963966,226.04763480288,-137.019805837328,-116.439555991214,338.311672834324,-182.702899066167,-177.186410896207,362.829317807303,-192.088754590833,-187.500981260687,330.275645284731,-189.925286353171,-162.108019956181,198.119042564034,-124.295495300387,-103.327670163857,514.882837534168,-256.811425981165,-251.035797581184,527.291239982422,-445.011751705251,-200.161510638371
ROE Competitive Suppression,576.329242423853,-306.899043228672,-298.372690430771,603.755343044922,-354.452008108206,-294.04270938735,530.557566218042,-277.039246884376,-273.22803955059,594.481139330165,-318.054240742911,-307.774726705456,577.937776372352,-305.50284588561,-277.451845519393,604.4032108333,-378.215461179451,-294.642690237362,595.1097138334,-290.22382419589,-285.334395270463,695.451317614175,-363.557424775434,-315.144432533845
ROE Direct Suppression,588.966149382657,-345.471169061503,-335.870188094113,631.897887080346,-415.94233413925,-336.435755861386,615.789977455267,-356.940155167087,-344.478044576256,581.16383151739,-333.029320620654,-328.905136067075,674.803751361056,-434.154012243038,-345.268436793781,624.042847505746,-400.548630015729,-329.377056134017,706.343764037606,-376.974818518836,-362.365024925154,687.690234993672,-375.267642722765,-335.84550704534
OML,285.87529223955,-178.078078141716,-157.410239092476,349.150518619189,-222.358046279463,-160.310031496406,395.260824754794,-252.350425169628,-205.950663479994,314.217208122428,-178.322226502824,-168.261981415664,460.531853662293,-348.034647928909,-205.624751399438,361.251006501578,-205.1593518113,-165.962351816265,576.298568349304,-317.778349782797,-279.753997822744,570.194605667031,-514.760398251155,-177.759623020852
GML,283.065086350656,-157.422109627068,-152.922474212297,173.271164230698,-125.510493920573,-104.303729272694,317.055308252016,-180.167222969383,-173.89355798457,339.838105661794,-188.531741726,-181.950904550001,314.246069292508,-197.573331836538,-159.110584586892,195.776417985704,-135.128849428284,-114.900774661321,514.423052848694,-253.037661811437,-250.603827960752,601.570003668259,-550.848566084546,-204.913615294758
Competitive Suppression,372.92356340463,-209.492890471709,-195.728253062389,415.705205051556,-256.028604540023,-192.331073852357,322.251089333391,-174.671863510791,-169.372346450659,408.073542133709,-224.282193485086,-212.83043201997,377.757027588987,-216.924095914529,-173.901372336956,421.295475061304,-255.498138742884,-197.354946776368,492.227471816898,-247.595961145783,-239.39543848245,606.329247781707,-429.666618388502,-229.705842383714
Direct Suppression,329.564621436077,-197.023151224432,-178.816985060829,377.396418097845,-219.909695477396,-183.970427862787,425.327080684942,-230.56105496082,-223.091235452305,314.457061974966,-184.204496371436,-170.253481919922,480.437619981867,-258.916879993164,-227.103007323625,360.456392555121,-206.46655592953,-170.69571860446,591.305585556002,-301.228039972114,-289.214294503005,509.520412616432,-383.45232395588,-179.072675422131
Generalized Competitive Suppression,398.754511280683,-215.732659077038,-208.964460998169,348.798508877292,-200.419706272291,-172.115038741113,333.060021129991,-182.859479652408,-176.318777725427,436.062932223213,-232.230548742504,-227.173837963579,305.467895468804,-178.337050372995,-155.527513391705,359.240713991023,-215.054504211762,-175.813877579149,472.886229764074,-237.148569389291,-228.969468766529,591.932112477619,-406.498062461478,-244.202773007707
Generalized Direct Suppression,303.204925380566,-186.496179898576,-159.220265162009,231.906075674566,-175.685875343667,-121.410769120545,349.745912818386,-213.535988390304,-186.207064199992,342.927938438974,-183.149964883162,-178.469826989819,357.301687605031,-218.3487633922,-175.144029348749,206.252873682611,-126.148868716587,-102.273394314395,530.896139135759,-264.221884427898,-259.054752528357,578.655070657478,-488.043274614618,-197.613057404419
ROE Competitive Suppression,557.940366258346,-304.992263990376,-292.000188658095,583.937562602555,-327.114305322973,-290.876922694104,512.289821546604,-271.062854301427,-266.685080038965,577.285633108722,-315.177317058693,-301.071804787149,557.325671157605,-300.270790840795,-275.150512701339,590.884387998964,-325.964511885137,-291.341123025765,572.002087114793,-273.723993297408,-271.439090683502,670.027346951621,-369.582607763326,-305.755166908437
ROE Direct Suppression,582.153184162587,-312.247792593238,-309.859552475468,611.554921388423,-378.14933615399,-314.92888115697,613.082534216564,-325.556698889426,-323.710402189092,572.14134647321,-306.813662088906,-304.703130127195,646.459955538282,-363.741612939037,-332.773530123037,598.970277006817,-367.847026320899,-307.013273389849,704.736724738442,-353.58704718203,-351.260805885092,667.919798875616,-366.829001611334,-308.932999703628
