originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,311.682185254347,-169.876644594628,-163.588129617918,204.910260561445,-141.759802804575,-110.750452474405,351.37235320432,-189.589132659774,-185.684977313795,350.522168361479,-187.031675404823,-181.803164876715,346.782710891814,-198.783215558676,-173.06996446078,172.257223699816,-218.977643929701,-96.746012152016,528.763654302543,-262.352136173977,-257.533956646623,534.822784117798,-467.680351130846,-198.415540834729
ROE Competitive Suppression,559.887479816767,-304.970867069957,-292.200397351221,589.499722814638,-318.734979825557,-283.454680489882,502.613398521895,-273.56348705764,-263.111273004237,581.373588894281,-314.867835631286,-303.294849001076,562.00316387317,-290.698711986975,-268.789343361173,593.271527813497,-337.978850689913,-284.958306204607,547.304743823447,-262.217578560836,-264.972016576501,683.991824561825,-389.345285225096,-311.558487948827
ROE Direct Suppression,572.967571194752,-304.435621002865,-301.122738324649,613.000822689523,-339.269173416855,-309.022516991433,602.05593051561,-316.162368393183,-315.210273068272,565.466964370082,-297.297776234147,-294.948823516851,652.479967773562,-342.306742810654,-325.559273984209,604.3054724792,-328.655974029542,-303.51420732131,693.858955436244,-349.157230875434,-344.248241856915,662.6783741923,-376.908116846051,-299.169988421521
OML,280.898767863484,-156.464135856077,-148.11371478503,325.624876036008,-198.206839066004,-147.851512216867,398.583044341468,-226.631540235395,-208.841427947887,302.442038743211,-177.219274435681,-165.234777576828,458.626964858843,-289.565945232756,-207.974014278737,343.301117616698,-212.153523170125,-164.140125815216,575.586265935817,-321.151384348989,-282.814532201824,547.584636306645,-490.689581703232,-187.662241656375
GML,318.135707336288,-173.324203656618,-164.543903680595,191.5981031873,-152.876722467613,-109.282150363728,346.418319162827,-195.456603505067,-183.259630497554,357.013895462797,-197.309240689977,-187.006691028707,334.774956883904,-199.029273112048,-169.325054780103,203.383535941716,-131.353716450888,-112.157490351959,527.235100861584,-263.365356533292,-257.24734135466,527.772399119426,-503.065164066693,-203.535757645739
Competitive Suppression,376.744653833904,-223.543172709647,-199.846615955234,417.11523550634,-279.311153212347,-196.503369123889,298.667307642705,-166.846961824756,-159.537323390489,411.215223925253,-245.238909345757,-217.748011932491,346.927814061196,-209.70670725154,-164.552811657422,422.428726779605,-285.398832171429,-201.505473520756,466.538446910809,-232.951774920736,-227.67497599931,574.1362524705,-409.662419655148,-240.851379432691
Direct Suppression,360.481542011665,-199.116762870476,-191.564064068394,389.299768170254,-257.300477961319,-194.202614889411,431.584337399712,-236.351611323879,-226.125225579524,353.319635451173,-200.315708499915,-188.782495014888,470.103988802631,-255.538161248424,-226.109091790092,383.583369220567,-236.53046760745,-191.598252610203,578.909440027655,-291.225264317815,-285.128881952506,515.978500383244,-450.801879622108,-189.921398233186
Generalized Competitive Suppression,405.686469351436,-214.182190991815,-211.365570479538,357.755428490366,-222.907657061676,-180.55360538775,353.135439174549,-200.987235545228,-185.773798926301,439.114571277081,-234.757147774316,-230.32978881658,318.504152875376,-228.723848071459,-165.475528722858,364.828228574592,-218.101982054593,-185.462534007397,486.049630429205,-239.103953651208,-235.117008676819,620.018445180262,-438.219471388211,-246.553206484911
Generalized Direct Suppression,302.736820159428,-166.309578161298,-158.514094520116,192.540148694573,-116.786217564162,-94.1923504678763,334.587216340989,-184.268217625933,-177.16659404495,351.057915892945,-190.947309835645,-183.786589076305,337.829970215431,-193.4956708358,-162.355597197323,181.695982342552,-108.299825174695,-90.6977958810364,524.036082432753,-260.486211628485,-256.190030252882,566.624978312849,-522.119831220104,-205.322141893951
ROE Competitive Suppression,590.15294506899,-315.858609043525,-304.526307087829,609.817592960515,-330.520945102331,-295.453853670572,543.599561581903,-291.734679730284,-281.774769365491,607.283610389207,-325.811881932783,-313.122555562456,593.451618080984,-341.191181795768,-284.870994564792,610.74355805855,-340.661393849149,-295.562325490179,611.425868442733,-307.850538965602,-299.612270543778,704.958634622543,-373.927388007028,-318.155443021005
ROE Direct Suppression,600.383083629111,-328.496528519629,-326.776178105013,648.271078419722,-369.117278432174,-333.827270874418,628.800504034069,-346.512171087953,-345.34745964779,590.550414282003,-321.464097096535,-319.570015906683,686.465907982601,-411.647490645627,-345.567881996692,639.453799386326,-359.974054351182,-328.624769686132,717.901131644221,-371.45075550181,-364.072556092227,667.093947287256,-381.547387775429,-322.30163282984
