originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,297.286211245685,-168.396913769186,-156.663217577303,187.646731278176,-114.036851534188,-97.973735358378,321.646543898415,-177.430635312822,-171.542237818701,345.128463203712,-195.125645139487,-180.974766818962,306.014618037987,-163.799251930076,-149.06777054488,178.199709308535,-112.67355881556,-91.6386450336671,513.695363401003,-252.752961796446,-249.760261508046,557.347958390634,-685.408642278436,-199.380191881953
ROE Competitive Suppression,565.631346419589,-306.10198217644,-296.231266527631,592.920328379427,-317.966601316307,-288.501319950865,509.773449750959,-272.814520707861,-267.664423733796,582.173443609052,-316.138013694829,-305.169411235621,565.829111520301,-294.813180508091,-274.491818331807,592.765117498255,-323.158371916923,-289.175244695912,564.097495638583,-269.098891965819,-281.640775216152,669.144949969064,-369.924380484356,-311.966183125803
ROE Direct Suppression,590.946350379333,-321.594665883499,-318.241273310252,627.71222501394,-343.872838911476,-320.661384575907,619.420212012911,-336.893193441744,-332.265247903766,578.572753472422,-314.202147522548,-309.845445309944,669.915469810624,-354.003855944295,-335.435051141243,618.50029856724,-346.540845021557,-313.953674689405,713.589057169624,-371.600618636201,-357.813502274644,643.699610761834,-352.471484301128,-315.251447900472
OML,297.663832213377,-167.803896803564,-160.969800321878,337.662661961197,-219.062426360636,-160.142055933954,387.007358176156,-210.813531450982,-204.897700479069,339.571685743449,-187.981068248997,-179.704593340405,428.373382698395,-219.484888156126,-202.586072133865,362.157598953173,-226.95105469024,-173.359986552739,567.895034458295,-283.654617074137,-278.406579214895,582.904241601748,-577.214141411951,-203.072182485778
GML,334.130228736553,-179.998372818515,-174.12705241354,214.008223549682,-183.798750614065,-108.047038746704,345.435999045343,-186.243500372141,-184.495156772036,381.770018117235,-205.267205982029,-199.012275701371,339.093995284136,-233.953634403756,-164.155928188171,235.937634089177,-184.697276092634,-123.544644756318,523.002295627978,-259.371908162551,-255.182791930834,615.035556379098,-518.267586055906,-214.058879391513
Competitive Suppression,357.725769737822,-195.139788654102,-188.217915196919,399.626199584787,-263.437919011419,-188.201470600171,305.165375254214,-167.259109820151,-162.899354051491,395.913309362405,-216.346809670439,-211.332737976238,368.706862734793,-221.621131958228,-166.976493116452,410.193619342462,-252.083245458308,-200.47190016974,475.384104004446,-248.340913507984,-231.564905278981,554.512876745988,-426.312900325961,-219.01661467823
Direct Suppression,324.902718532957,-181.640546277583,-175.658021502646,364.781707269547,-259.644253098622,-175.562258353935,408.045790727734,-239.092630528826,-216.599290060096,323.404560713234,-177.490792680947,-174.619845953767,447.524499446273,-281.231732343276,-217.245187308371,372.627580740787,-222.348451397366,-177.744994592252,576.854465101146,-298.930524999369,-283.316421254325,471.238241105412,-274.985186093783,-171.740946596129
Generalized Competitive Suppression,370.820411245212,-197.949341465619,-193.91530256985,309.136806091308,-200.014405423966,-158.410120443735,301.866008158506,-172.178621056731,-162.452523913026,416.249963318007,-223.983585641948,-218.082674569113,241.408699480675,-143.370371148049,-126.161733407346,326.986580966714,-212.68443596084,-166.35088771566,467.945769736235,-227.937085330676,-225.840843042252,564.278208352146,-401.109783744322,-235.732917273762
Generalized Direct Suppression,303.948343448861,-167.807962317289,-160.029402575756,192.766115121636,-152.610597593807,-111.013348122031,350.704962144377,-189.241920260744,-183.983796505092,333.308468450339,-176.344834595664,-172.9061486998,341.79784583058,-200.082426394192,-168.997966895908,165.166769723769,-224.55954362092,-105.472157595085,530.722775303435,-260.570545721697,-257.862510765385,549.535328279031,-501.974682638145,-187.543178702704
ROE Competitive Suppression,553.764796846541,-297.636474822985,-289.239739197011,581.174018713256,-319.124515064512,-285.112154382603,498.173873814952,-263.597678693362,-260.113642790134,574.930731580786,-310.341181661199,-300.288723561575,552.956109995166,-338.974056724079,-270.364073601543,584.813708940358,-319.957575574117,-285.568213006247,566.691222891374,-271.410859802164,-270.301451446853,674.849651684115,-382.724862808982,-307.167912584134
ROE Direct Suppression,584.768901165595,-353.157560711782,-327.868647820686,620.588721156592,-393.557746066861,-321.840454000359,612.301889352781,-373.132617864365,-341.250477835132,571.085152393391,-340.117515035849,-318.179561012969,673.385732325271,-415.503527459424,-339.599155608722,607.415289260917,-360.129213438831,-309.645575147206,701.844446323133,-383.005914652659,-363.525287975055,637.7913500985,-363.811347195683,-327.837115035255
