originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,328.742674791148,-175.377937762581,-170.839980917918,213.63097826894,-119.268498985676,-107.117228529442,349.089873845949,-182.093866010567,-180.33628372884,367.831411978379,-194.910612191805,-190.495873801903,337.329460614334,-207.591991323121,-160.328210757308,189.604274963342,-115.250994228206,-101.575892495865,526.059650748347,-259.914945910462,-254.346791040889,579.088502267832,-497.018890318825,-205.68151159195
ROE Competitive Suppression,573.373518969234,-306.122586907571,-299.513721338812,603.482548580481,-323.143797459578,-297.270872426508,523.164449236667,-278.58485588863,-274.497058636974,595.296813711832,-315.522565627376,-311.59466296084,576.162491911909,-300.740810103638,-281.57863473286,608.557322432392,-328.868262954627,-298.860913284232,601.414300610663,-283.79964544524,-282.659004726253,714.666661158321,-382.071419655594,-316.398100516487
ROE Direct Suppression,585.639075712738,-335.365548284528,-339.427722312881,632.316315031851,-346.696006879846,-337.274190619504,610.828498062722,-367.874444460373,-349.200393648251,578.556248660081,-325.526543012969,-333.222656060442,671.099067581253,-373.046421616929,-348.508971738792,626.864254690846,-342.254294895437,-330.717138774762,706.810504207882,-415.94119908816,-367.967055116754,668.754809200003,-387.694502687333,-339.408776272813
OML,272.786858580661,-174.788630830358,-155.474823142305,319.835491944279,-222.106391963938,-157.047933508906,374.946482024039,-218.545645892385,-198.805719024045,317.997402937979,-197.617716341965,-173.144967151278,432.532151211953,-239.908780761355,-197.290343217691,349.057240662243,-233.44762520902,-171.034885896178,559.039847804153,-285.258276815119,-274.368252656523,572.103349726617,-786.622621669325,-196.606543375016
GML,319.768352765513,-177.784682266755,-168.895461641189,226.472463567658,-143.522755703228,-117.512807160477,324.595015603594,-180.549756041563,-174.044615837776,374.190167004389,-204.274988157499,-193.152195224326,300.771468101777,-192.708995863319,-156.059092163073,243.401536838678,-168.01896816558,-129.291077839962,507.999779337148,-253.36110414964,-248.156066235762,608.233058418113,-484.446391123353,-224.451553632094
Competitive Suppression,369.235825899236,-198.937038238395,-194.677261359368,404.081551200862,-267.485231308253,-195.788218433576,288.004344341447,-155.90453608845,-153.25647725809,417.111530349364,-226.264251551536,-219.420453364522,334.779784632462,-240.765648759691,-166.257085129164,427.204058426455,-295.833412930896,-204.853087805003,462.600959674859,-232.867795424805,-227.13834910086,585.441559002653,-413.524810704029,-234.089322520365
Direct Suppression,369.762232297132,-208.281044906993,-197.499764123888,416.72763882712,-331.525404421041,-199.250641143431,452.203145892462,-253.82478493626,-238.35102294862,351.349572767807,-192.68356672287,-185.061561248137,513.336654816648,-293.984594959203,-240.188277863912,391.717485938679,-299.641192828935,-185.183579397154,601.254416752439,-312.382932485634,-295.951536117861,519.25079013986,-308.402109823951,-193.82519351989
Generalized Competitive Suppression,390.612114577499,-212.079357128201,-209.187647560323,357.904094065658,-221.054070417248,-191.920298024178,324.016431745565,-177.783405177604,-172.947480847983,434.214826492913,-237.160165240596,-230.965212483026,291.14051946907,-178.573794490986,-155.172119861481,377.957931815619,-234.815939826056,-196.483874106898,468.182077769321,-237.496556076556,-229.811091170271,606.844277102696,-410.298896629056,-252.610577468744
Generalized Direct Suppression,316.615301389939,-186.742153168713,-166.560799383931,198.894039717159,-245.931646850285,-117.024672532211,345.72418113756,-188.707418594929,-183.29872991752,353.776528244412,-192.268447536146,-185.20003741042,328.317440889901,-191.964217717231,-166.087318276795,171.56742456772,-129.349597693129,-102.794209962643,519.159446957604,-255.063861556968,-252.45448248159,545.246238463718,-465.63997522786,-198.626435821559
ROE Competitive Suppression,554.445504305119,-304.887419058679,-295.518748716461,581.958907275856,-305.752872663529,-289.844911855081,510.263070259837,-289.066020807869,-279.262337171652,573.353329095533,-317.484078961929,-305.704009169202,547.743562578044,-295.772434193118,-277.528071380409,587.545634139592,-314.303671977145,-291.502804767094,544.194977686754,-295.238153395687,-269.363670704822,660.032545143848,-386.808712755772,-313.582968858926
ROE Direct Suppression,559.755831152541,-326.788514745212,-318.122797253986,607.353190204752,-375.772441866129,-323.028483290834,593.094979465698,-352.938030152593,-337.041642694502,547.547488223046,-314.606173246267,-306.512564426135,645.480501432417,-383.313743773907,-336.283691525172,593.357412419737,-395.390168215103,-310.853796515616,699.696471361734,-371.304272083327,-360.726807268125,628.44419519052,-336.838919775671,-315.257947272712
