originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,306.708658213594,-168.955753876054,-162.177339819065,209.609245180395,-165.087892624903,-107.942050509033,349.663605896815,-188.815067057689,-183.358591465609,344.46877267037,-186.197184254229,-180.316649472496,337.613593664999,-257.429631346326,-167.508642725834,166.264858501707,-115.341291978817,-85.2932745709754,528.469057472475,-265.463898977114,-256.919786038835,537.073400562458,-785.270854903584,-198.358552759125
ROE Competitive Suppression,574.992955860004,-304.034973288109,-298.072061992397,606.401111458563,-318.647951769826,-296.541284148078,530.861068184834,-279.444340751959,-276.285980389267,592.795880442306,-314.019081925558,-307.615034833571,581.958944886516,-308.925887530137,-283.189013191247,610.57926660594,-324.720302932402,-297.618741596999,581.422793272996,-280.464428991729,-278.87007517757,705.669773280401,-378.626587070749,-312.579395835603
ROE Direct Suppression,562.162704664426,-305.423690208546,-302.568970744991,613.133753369475,-422.088649365567,-318.559750529545,593.212317298156,-314.906499521417,-313.698258241542,554.577470578801,-300.138935546733,-297.472221970978,646.974129265513,-356.003003978329,-327.270598532747,604.794136296071,-358.909500461693,-311.582699034212,689.589996032277,-344.192263657161,-343.778851353574,659.923938448262,-356.653157245772,-299.204856019718
OML,277.008491231677,-154.113987649139,-149.525821312587,335.427540408167,-250.753446116135,-154.25681327196,369.707180412563,-201.681343681868,-195.963838767913,327.447242164203,-174.481856488625,-172.405711277914,439.285933264878,-233.054109057328,-197.365124814787,339.246842079245,-216.936356315447,-159.963598516687,558.508246145921,-284.488690447887,-271.857192269393,581.182820214726,-568.434667314933,-191.817807992167
GML,325.587681851747,-180.393797913055,-170.589602191958,193.172144718794,-123.086252891507,-103.223562203745,349.270029896202,-211.459326814556,-185.442473437662,369.863606548942,-198.543514859897,-194.473557842954,311.319222843188,-212.376034821886,-161.840201024763,212.714375805082,-149.440327348261,-112.638579830527,521.012380859895,-259.276338842456,-254.338269459965,588.233837522224,-475.421221647186,-209.525644696167
Competitive Suppression,360.927097282363,-209.03287284194,-194.280939867541,409.015969044817,-239.974253791978,-197.656387872719,299.731689110235,-164.530031260627,-161.329181663133,402.226143490762,-226.978229779347,-219.989283307515,358.958722065803,-192.338883694911,-167.875206704284,424.697447995581,-250.987066383346,-209.692662861981,476.380300576872,-243.997853395697,-231.675398366942,590.319229360662,-409.984419935655,-251.119185953524
Direct Suppression,360.034557760866,-196.899796979146,-191.265969560516,398.738541552803,-249.59838674219,-198.801038492019,437.961143955079,-241.301003405402,-231.913302474245,341.118539503466,-183.191135654478,-180.339698722719,487.311834214144,-274.719352173915,-236.356022153803,378.657360454776,-228.226172177234,-185.409393815484,596.691529330635,-302.349532734923,-294.450188982737,501.958254376166,-356.480671933789,-191.649862059006
Generalized Competitive Suppression,395.672997492621,-219.459651676098,-211.047640838912,316.302605357131,-186.257004019146,-173.944156874387,331.721473485607,-181.990173614561,-175.864541522041,437.522603783155,-243.137009012359,-232.009239137853,289.718969585129,-167.475730062019,-150.073616476694,337.139958560229,-201.982833619186,-178.901660450284,474.301029948764,-232.675964241132,-230.574104899551,598.890789754506,-411.457509903544,-248.718106423078
Generalized Direct Suppression,309.916312498508,-169.029431768001,-164.339046254571,209.299199537648,-133.927182341756,-113.990720497254,332.38445697137,-179.863655993856,-175.676216410883,344.95995659537,-183.676013179808,-179.509824674865,331.098127363249,-189.892294131423,-160.806165391909,146.34580270935,-112.509227245843,-90.0793813092875,525.949525368704,-262.477996645963,-255.254458397756,545.177287430893,-461.150399077928,-194.901989661362
ROE Competitive Suppression,573.335005613363,-354.550096703398,-300.292456478944,619.716022515342,-384.146120483438,-301.973947026412,526.556716956373,-318.432081217009,-279.108173901444,591.99468418166,-347.54407034846,-311.200250495115,594.270395166822,-408.950672953459,-290.997363704677,624.655515121919,-355.320391175827,-304.12127611095,560.544591635461,-274.958461203452,-270.832413098752,691.000791652001,-440.202438106401,-321.386827185909
ROE Direct Suppression,596.116345744147,-341.662492144562,-327.404171775249,639.197992357091,-352.708552616509,-325.562482414233,621.319697503548,-351.315815418401,-339.386205308723,583.459904476892,-326.413849470583,-316.341270922516,675.23818229608,-372.823956962714,-339.082205323148,626.143754264135,-345.680251289258,-316.043774494316,708.889525914834,-367.115714359863,-359.300904720281,693.512411728831,-376.337999371911,-326.980087412097
