originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,321.424234183146,-181.66501265721,-169.482845434275,223.972203032905,-148.447860918234,-122.32300920759,347.123548515347,-192.505121145073,-188.678444699317,367.435147317085,-206.9054209069,-190.063633414583,339.439842544174,-227.243716314375,-173.082461947592,228.139813629965,-142.092060960031,-122.569609269283,524.345017250724,-261.711205427293,-257.459350931956,569.59916595284,-589.23192976458,-211.083225174139
ROE Competitive Suppression,554.517437699519,-311.608630229178,-293.293383685044,606.306038169063,-334.873353545235,-288.308289111132,509.171462088599,-279.072750169581,-268.136811660239,571.308977899172,-321.292787234701,-301.42628984376,577.788826117131,-329.485943736142,-272.220699474849,612.582247571142,-337.827987741193,-289.326421129266,563.987467216959,-278.764100763114,-252.001194791396,678.548488946663,-388.197198458219,-309.600888404413
ROE Direct Suppression,576.157919632974,-340.934301140436,-331.72286439632,615.797772894475,-731.856231332086,-328.365934280403,606.755426639634,-364.769768429945,-344.240432968118,562.778853431948,-323.148565199979,-318.021791221496,664.869997065524,-437.459826237086,-343.105136603062,595.88758297369,-792.404960861476,-317.256124732808,705.026121389051,-387.641188102307,-365.440166295734,626.075236263833,-390.68082986725,-324.374857839076
OML,300.886473611864,-167.870558822228,-158.868210828193,342.780444433477,-194.057229759882,-157.462594048643,360.595031313685,-197.473485707641,-192.406882830491,333.709604498285,-183.303525167749,-175.749472212862,426.591368980483,-229.002321868501,-193.171169843785,347.907431660557,-202.716192554744,-162.560439347671,542.337562900631,-277.958272273968,-268.182731862877,552.177819116053,-509.764050182373,-190.759508592612
GML,320.812954120788,-196.13468031833,-169.432617994439,165.199094233839,-168.508391698329,-96.4458131552351,331.722087338748,-183.628567774487,-178.165582467882,369.820167908846,-204.484713681933,-194.611861920792,291.124126973708,-196.120015338662,-146.419087106363,191.128056768242,-159.708908045379,-104.604301392508,512.957797567092,-254.150122152948,-250.162869415052,581.198944450309,-479.65384076936,-213.228917380335
Competitive Suppression,362.293985263745,-208.192504290618,-197.576576775751,403.81870092783,-244.794855381717,-195.29928572136,293.611618187657,-160.799237494211,-157.485293018658,405.457102657301,-231.457139375033,-218.372228907033,341.180603404035,-190.95308367433,-160.708257007192,422.309449673515,-250.917285720078,-203.820138482225,463.217769024667,-227.955410854138,-226.410946196435,633.045271413997,-509.468046589557,-232.026176021703
Direct Suppression,341.584161425414,-180.024772094742,-177.32977519485,382.154850791274,-374.966890387129,-178.353966499935,410.919673730509,-224.468892321316,-216.849262555384,320.568866619067,-170.029731590308,-166.799344609514,458.873179254099,-245.579828509363,-215.695958916131,368.589704975672,-279.182130543434,-170.215080175719,572.48647598517,-286.641176105787,-282.478956747245,442.136432267412,-287.570476717616,-176.337429394584
Generalized Competitive Suppression,396.060561500762,-215.988441839818,-209.080998990786,314.452970537964,-213.07071362711,-164.696885690173,313.870835386138,-177.790299410974,-166.304874290591,432.738504502945,-236.602004044648,-229.466171273389,257.616980350358,-155.467644904123,-134.815870017078,330.366079473606,-215.397741678383,-172.193257998573,463.586678188098,-225.864547349864,-222.267730147643,582.555745116658,-451.674072422507,-243.810006747529
Generalized Direct Suppression,318.520428398321,-171.674930302333,-167.029865837073,248.920059411776,-217.1405062666,-122.97036513133,371.789330826427,-200.27421177705,-194.875983698728,350.065232511951,-188.102857044606,-182.880064846101,358.411402044539,-207.350931395113,-177.196301053957,221.118801302196,-248.069155912675,-112.738017408937,534.594505507401,-266.271675849829,-260.73976826764,580.849257851889,-448.537340411337,-205.078690158736
ROE Competitive Suppression,551.755564916266,-322.410255519392,-292.228280357363,573.484077687371,-343.111312864395,-280.240924205452,502.212208259734,-292.693049088515,-267.253015085723,567.237997627759,-333.525691891408,-299.641739625027,540.289869103436,-303.990959019425,-263.810650990774,582.986493527777,-361.027974853507,-281.122800871112,562.144067924155,-271.496373420404,-254.433303224266,669.858249578503,-382.195784187918,-307.636038697502
ROE Direct Suppression,595.5049599239,-332.11542003014,-330.375229057637,647.330533061747,-438.738555071176,-330.875821585406,608.213786648423,-340.861907306907,-339.272169783742,590.341860843144,-330.366062347924,-328.151302100184,664.421321707081,-407.733090451371,-340.51239122148,645.872614057151,-429.806464450788,-327.568643085831,696.026680160519,-363.669579080731,-356.673598559209,664.841886815542,-357.412984885842,-325.103206299083
