originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,308.834119483473,-167.396618118724,-162.397359500646,219.334272841302,-135.910969854575,-118.148018224943,360.25165965038,-196.716460356722,-191.040554207452,350.514907839041,-191.223454821723,-182.529884542117,357.748314464789,-200.282531507297,-177.864367737365,192.294661201945,-130.387497970018,-110.23775998403,539.136332116041,-266.496788716519,-262.217540641513,575.628757899078,-550.374975551558,-186.937857647175
ROE Competitive Suppression,531.627943672592,-291.679034379615,-277.510617705319,563.710208051105,-333.976439529959,-273.164587985825,478.082924837688,-252.346171307523,-249.28656820807,549.890109229386,-303.495645707118,-287.513409502777,531.103125315504,-350.257471665775,-258.386359690605,566.842571074019,-328.088332447178,-274.678518496891,513.800326400562,-245.628347484336,-245.939002371449,659.338554679449,-355.148385883471,-294.79501889969
ROE Direct Suppression,591.061341721296,-331.560993987123,-326.22718950799,611.372955211361,-404.990922014193,-323.24563498198,618.520211826279,-350.720236043901,-345.652992142639,579.414532444757,-320.052234222961,-315.619217726556,659.579702520475,-404.41940074889,-342.960822235898,595.851402081422,-360.180957567897,-313.873022392239,712.936563375783,-372.210435337,-367.098278875907,673.044113975305,-328.232884475227,-319.508853453387
OML,268.047846427568,-144.915488336612,-142.667819802437,327.699845388608,-188.826054722012,-152.341610270139,371.637013856402,-208.321932029599,-198.333715458718,301.894158878177,-164.642338509918,-162.137357655806,440.394320872425,-243.251751453438,-203.253880580088,330.227429691878,-199.372655496217,-158.765357664213,557.593110716344,-289.708965168842,-273.575478561766,508.456802670018,-639.26936535128,-187.626335991677
GML,287.811744966218,-158.029305996541,-152.951294159571,200.37909935183,-118.77964974901,-105.756726994065,334.6118879308,-183.512628444386,-176.878203186255,343.853461161796,-196.865382824098,-182.227053274276,325.382193314955,-175.171881418857,-158.332506858581,226.967511245471,-138.750319748899,-118.441262728176,508.382723638303,-252.041336848238,-249.25385113891,608.246005938493,-914.300712760446,-197.64757395287
Competitive Suppression,383.656841577823,-211.822172676038,-203.82461128457,391.058794734977,-315.222396988206,-188.734458446346,308.038276788307,-174.48685080789,-163.079889881917,426.957325490552,-236.978387493321,-224.057244326028,365.555884245476,-230.940035610743,-163.00501230103,407.335559974351,-250.822817100582,-192.187010976384,461.828938239569,-229.761651545416,-222.147452287014,590.873864468406,-447.241771925893,-243.674474279049
Direct Suppression,358.441651927159,-199.002271580689,-193.12144642767,383.56136069717,-230.064051932164,-186.367087088411,418.103941176688,-236.972254236728,-229.153509406022,333.809876322629,-182.223974415033,-178.635587452455,455.733178721737,-284.497464982555,-224.782620780931,380.858701927525,-227.066518423331,-179.901332362104,580.436979311721,-297.523031613774,-290.863264045082,416.752632648866,-288.561804798485,-189.475341992257
Generalized Competitive Suppression,406.277755012255,-221.364913415987,-215.395009076428,366.461885753685,-224.244848300806,-196.082987847125,329.976867680882,-183.086774359174,-177.533134616677,448.349172551969,-246.691512427451,-236.669107697677,306.694782532499,-212.571659407502,-169.475864032001,381.054705866546,-237.451863750301,-203.227071190727,461.154428305032,-226.018317026373,-222.855031094862,603.128764580883,-461.401572514808,-252.268922958437
Generalized Direct Suppression,318.26116543616,-172.943886309248,-166.984557639961,235.075838336776,-209.625147137953,-127.118121364991,347.861275411298,-192.774283442273,-184.890764953814,352.23165248097,-186.349298619141,-182.626243814612,323.58871439676,-239.217067918096,-169.494337634486,216.180210180628,-189.66685537182,-118.912777881534,517.759794951878,-257.222317084848,-253.703565822181,547.967751848284,-417.732379078384,-192.920621908621
ROE Competitive Suppression,579.816191170353,-306.428452803072,-301.916114291667,603.826645469338,-342.648744441754,-296.318697278842,528.609275657241,-277.592584758915,-274.979617938954,598.68946955126,-318.538644048975,-311.449386409102,579.342809408066,-324.646674222929,-283.482203776966,605.554814872716,-363.782098197934,-295.995297937189,588.438833460309,-286.396672755831,-290.706896329076,701.218020728648,-376.906351105085,-315.865725513482
ROE Direct Suppression,580.510187392673,-309.426178466041,-307.892559567306,625.856388211075,-341.068733150297,-320.635952767272,607.621602009928,-327.534314044094,-324.321334788166,572.17186088442,-301.777227767974,-300.382694331553,662.97820373632,-365.935687863425,-334.605428304684,617.443205520669,-341.393351260059,-316.098179590919,695.424752261372,-355.485297507623,-351.250799033944,631.397841901589,-343.443817275696,-300.005231314861
