originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,327.356382592197,-175.062918454078,-171.149082426792,220.646558573879,-141.85567840304,-116.425280787315,352.125275933996,-190.829488609187,-185.629954614056,361.264195254495,-190.346110996323,-187.509246832693,330.919046431548,-205.168108340286,-165.047834417077,185.454234853188,-136.663925250953,-102.713264089169,521.437884209061,-256.274886117278,-253.3494768094,545.674071259026,-401.268648834977,-199.204267478731
ROE Competitive Suppression,570.720769097067,-324.901495721726,-306.431904982123,593.876139916632,-349.102149395247,-293.606650140215,518.528863955412,-294.591549589661,-282.647168409999,589.475868823267,-333.703433029643,-316.523085700765,566.903612707954,-318.115521169108,-283.022254080084,593.637653786999,-350.913224029352,-294.446711513894,549.640801410455,-268.4273167074,-267.599667105919,686.831733431171,-381.746466870071,-323.315213354194
ROE Direct Suppression,576.356545664551,-343.697737642843,-333.539011636737,601.699725747242,-378.761796126616,-324.508148527149,596.729329729434,-341.498782959764,-344.291346908648,568.886377377413,-334.538243428926,-325.828527304973,628.183275373932,-365.796775978552,-338.407646523473,599.703275579293,-359.02380834157,-317.886238392393,697.748368547766,-361.454281090384,-360.053917455732,668.959181968988,-387.855505237078,-333.473095366435
OML,319.706669362632,-181.070086311319,-172.475118765978,384.562615056366,-238.334810208472,-181.39384819447,403.843638063295,-222.057024563119,-212.975618065531,343.203001547505,-194.089765182889,-184.884492227507,460.505568430427,-275.699312769096,-212.475859713277,393.791325949982,-227.529659359143,-190.083558761958,573.389685209659,-299.909048746168,-280.297051574663,551.581757873654,-609.97735451672,-181.693091108613
GML,323.304884870261,-175.439344320729,-168.777785559947,178.110687377333,-106.723939359239,-91.4040673621164,354.603248914202,-192.371996070639,-189.12778510207,364.075666434,-196.774507227417,-189.363316036664,316.00966979025,-207.040959843457,-166.430530905508,194.959481339038,-118.01881457425,-99.1368754204396,529.16881888271,-264.925868661216,-258.851146811784,584.835038852798,-453.824929418997,-205.782548898712
Competitive Suppression,351.381910542198,-204.032926582628,-191.902429542159,376.843003676211,-212.459111901713,-186.394894779872,296.612356672639,-174.729294864836,-160.435512490061,388.968453442826,-216.086169419379,-211.639058942911,346.238696060971,-197.652018449644,-162.421161475033,387.623742314136,-210.729954775797,-196.959001684554,478.308519217535,-250.825330631055,-231.862821937923,595.834793852185,-477.224210319712,-220.821262054203
Direct Suppression,336.577227135235,-188.360691703174,-182.076665402687,387.204329243291,-212.660306862042,-185.003674014918,429.263849465642,-235.455943451957,-224.290766360675,329.667627190551,-185.89352386233,-177.063508124082,488.085050721882,-265.385085674222,-222.968191516581,383.501026660887,-213.042574680346,-183.231936903011,591.629215092535,-302.840451357399,-288.041917454113,472.131575945757,-349.859600440137,-184.510056427249
Generalized Competitive Suppression,388.267190193928,-212.064604392257,-206.723682971321,309.618756322116,-267.04931411277,-164.397832862287,311.045984989621,-183.717423460945,-168.771259668962,430.24965407612,-235.058737585244,-228.452050326353,259.596689141918,-195.25582388533,-140.890846780285,328.36628051748,-421.539504710525,-174.180279008307,464.755667126054,-230.755827132006,-226.966379205674,620.172579764485,-467.593616473474,-247.568836720316
Generalized Direct Suppression,318.95566857051,-175.899510456543,-168.072167398897,242.57374628016,-148.531292301511,-125.181846995901,349.951958416421,-187.334988068497,-183.943648915472,354.645720742131,-196.482984787657,-185.216687480663,350.511787952181,-203.090457078697,-169.389284510537,220.645698966696,-131.80689130505,-119.637884756654,528.581271144125,-261.957273891979,-256.390142700285,533.580458391657,-562.71777046467,-201.994730261334
ROE Competitive Suppression,569.741711933928,-305.703539397904,-300.88854101078,598.511359262966,-337.274376313639,-293.075162849204,517.75937470728,-278.389563361663,-275.405492360494,587.68912391582,-313.935295205086,-309.835733465196,570.684822453045,-328.889070706012,-279.953481375328,599.793773182864,-325.7002064673,-293.545204634016,571.548636289201,-283.785616529141,-281.04030330129,713.06380566766,-382.834672457898,-312.937450201056
ROE Direct Suppression,586.797209420323,-316.415078889487,-315.386675577561,620.319484536195,-342.883556421479,-323.401704726319,621.264463025672,-333.20769114822,-332.081504039719,578.266885569212,-309.338743444951,-308.74554026092,663.473832797806,-357.513766493249,-340.883211287563,602.453252366834,-348.847117208363,-311.710736147565,714.899975964909,-362.745060947419,-358.443471342335,687.072416233087,-524.707893565576,-314.027327088513
