originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,321.68256720413,-175.749692794275,-168.214836784939,224.819192580645,-144.467234619993,-122.495810965046,344.800021180789,-189.544470365836,-183.213681608814,355.497014465779,-190.413766158314,-185.148004768773,335.001738859893,-190.442383181166,-165.866903037059,199.426967105927,-117.36824171406,-103.949441855791,521.266183495178,-258.304341003004,-253.248414022888,519.54451257582,-568.812329419577,-204.061525726474
ROE Competitive Suppression,545.36733845527,-302.029312188389,-289.698306118746,564.398626679053,-313.91001143313,-281.766129112334,486.808128436222,-268.896617787037,-258.592472518799,569.349036315568,-311.188552243776,-301.493420009915,527.378693661295,-314.551335609331,-262.496764100809,569.635561838739,-314.41804194103,-283.204828139048,541.295920436916,-258.495321065596,-259.118526701387,681.956987469328,-388.914137117968,-312.583821108542
ROE Direct Suppression,580.70668673902,-332.362977850979,-328.188070728808,625.854613005977,-354.691326767918,-331.743532572093,615.474070721131,-374.283132295639,-345.595463794317,571.079642928191,-321.953915015847,-318.784825317895,673.727977602432,-376.333911447578,-346.806786500663,615.912571463808,-343.235594359209,-324.181844621205,712.470956032272,-377.235189173446,-367.117982931601,678.738900213731,-374.731993153421,-322.681543701832
OML,297.839530618697,-167.269884473909,-160.514005250359,345.101454184833,-192.948368052533,-163.909971222597,366.465758750122,-201.403837941115,-195.761969876239,342.459030915601,-198.987059043498,-185.130176487053,426.630823749886,-221.774361660967,-197.921438389399,367.515583399645,-222.176155863172,-178.000633883781,555.271034422375,-286.364475092479,-271.655833449263,624.605540008721,-514.157903026815,-211.361723071127
GML,334.570939750917,-181.147728642227,-174.67386871527,211.155729443293,-129.235722585321,-111.772293861207,334.803046936425,-186.471348974134,-179.163325580748,380.026631651236,-202.946925455366,-199.166657394729,315.679731753761,-196.332369105116,-157.090583741701,230.930439024975,-150.523449015,-121.538390421946,515.902953112714,-255.494086763625,-251.187981506529,573.339128039692,-440.447308727041,-211.555668536976
Competitive Suppression,368.291126169702,-208.533185076785,-199.11628409299,388.172091350818,-248.482604884711,-190.556729991284,319.090351582008,-180.230343650158,-169.211348120183,405.87375015555,-229.581911073511,-219.804891615643,358.442381820082,-258.898300313799,-170.975407297999,407.749843692336,-250.091311438583,-199.379414307497,488.06497561241,-260.425671105916,-237.231354380465,557.586094539308,-408.9851276681,-245.145933612669
Direct Suppression,335.940007499768,-206.485380214922,-193.648062187753,390.34722899474,-295.294076254684,-192.095758664386,421.564247973855,-256.328681244366,-226.506583497128,332.94602844868,-203.318875421326,-186.903083442949,481.965572690511,-300.036159219086,-223.035834693431,388.704044289863,-258.646784006142,-189.881620858988,580.150774534685,-300.142948277032,-288.489607824595,532.820524173103,-459.409265386808,-193.583642769101
Generalized Competitive Suppression,400.97193053341,-227.840157334991,-216.710748170872,345.909773190639,-224.600754397223,-184.811713731562,332.247349606599,-189.566212266579,-181.324070104684,434.725222480311,-240.624276377481,-233.85133862622,301.817815678228,-211.221236882809,-163.776479662031,358.517898564663,-221.020936681798,-189.861519572281,454.108805272591,-222.428260151002,-221.062413655438,587.515957769903,-395.584587531803,-244.601807026726
Generalized Direct Suppression,300.627352360121,-176.54272864327,-159.704982116165,223.502890591552,-138.002621733523,-117.032198277154,324.419850079951,-180.087440983054,-172.693039355778,342.122812170566,-202.622591516694,-180.356581296555,326.078874707716,-197.818697109609,-161.697688634972,195.160636447701,-147.001502314042,-109.713079480464,510.25819295104,-256.040852708028,-249.199227047067,555.327135740926,-541.87833086484,-199.670438698463
ROE Competitive Suppression,590.820350108237,-320.151576866159,-308.366852928148,626.579910636287,-343.496909102295,-303.635810496458,543.907434356143,-291.924603671777,-283.629668518256,609.829463483123,-330.524930206611,-317.042888074212,608.634865735261,-322.536847265324,-291.920929991858,628.37678347192,-357.41970134545,-304.106402445961,615.862146659217,-292.393194634341,-298.303622156785,705.486207735109,-373.581101804947,-322.175813829356
ROE Direct Suppression,572.290534142898,-317.755904726983,-312.686788590432,631.583793378433,-359.377092760877,-327.473004699791,615.103828838472,-340.547083316521,-333.489434892333,564.903184896457,-309.694430283959,-304.578771974153,679.686287968737,-415.558543635444,-340.71540777332,622.560580498776,-354.105847188519,-318.031421067965,713.264787847945,-372.406658350067,-360.708995267791,674.066245852391,-371.836846205261,-306.855950900606
