originator,OML.aic,OML.ols,OML.sp,GML.aic,GML.ols,GML.sp,Competitive Suppression.aic,Competitive Suppression.ols,Competitive Suppression.sp,Direct Suppression.aic,Direct Suppression.ols,Direct Suppression.sp,Generalized Competitive Suppression.aic,Generalized Competitive Suppression.ols,Generalized Competitive Suppression.sp,Generalized Direct Suppression.aic,Generalized Direct Suppression.ols,Generalized Direct Suppression.sp,ROE Competitive Suppression.aic,ROE Competitive Suppression.ols,ROE Competitive Suppression.sp,ROE Direct Suppression.aic,ROE Direct Suppression.ols,ROE Direct Suppression.sp
Generalized Direct Suppression,310.820372926979,-171.359746874126,-163.635359720566,213.649899274899,-134.182527295839,-115.620453680836,351.672232524667,-189.177140150838,-185.982433819528,346.533423534003,-181.28878657271,-179.512470051906,344.327424840504,-237.707614519281,-171.667195854847,166.692185459215,-135.691372678435,-94.5706058431273,528.599502693533,-262.495624232845,-256.45106463987,535.69469499094,-442.903108343828,-193.102775089945
ROE Competitive Suppression,572.395883837864,-308.965145187284,-297.923558978672,607.839376935481,-353.26473473962,-295.735437904735,529.015857721009,-283.816728196183,-275.428978110585,588.57808571224,-318.863454191174,-305.632714612393,584.570219591735,-456.840271378588,-282.41018335947,610.803473022917,-355.156620252531,-296.284144246762,582.261343360674,-272.200278474354,-276.564159074009,683.786525424609,-363.922423203689,-313.960288782876
ROE Direct Suppression,606.767963852003,-347.065875191767,-340.926272054889,660.739765832006,-386.413572186324,-340.012109027161,634.18956538767,-362.650556112034,-349.693941261821,599.437198408122,-341.217186451168,-333.882744051933,700.670804886275,-425.857685562718,-349.622715466729,648.489686499024,-378.499560163139,-332.304779404872,718.389731191296,-379.542385391037,-367.795503884057,690.163453623576,-390.709772151841,-340.901612766566
OML,298.37136349268,-168.112863682997,-158.117677995646,351.608338422689,-202.157336724024,-161.710473166186,394.350687028292,-225.906162607313,-210.695561924414,331.47279519532,-186.26365808782,-175.51155597299,449.573759171712,-247.58542452524,-211.420206169444,364.371882987818,-210.268368049169,-172.118282742802,571.113287921857,-305.290632958375,-280.815372505214,509.36172305285,-444.532266673612,-196.409262406067
GML,315.331294659007,-171.967988269056,-164.294621282416,183.179820263037,-123.620755753685,-99.1884210964577,331.875622492874,-182.88469622229,-176.226814649066,365.719491525588,-195.761501556178,-188.968854121382,312.595800297107,-193.59657510903,-156.862883496844,217.968356361224,-159.732374586529,-117.725669900655,520.870152848588,-256.627440207563,-253.090000271363,576.974484455993,-529.978618162007,-214.094938286958
Competitive Suppression,386.603369974882,-215.157442786809,-206.054884759946,431.091127730928,-239.935738704638,-206.698770806879,329.418353291484,-209.78658690587,-181.692414836968,428.060460515821,-232.177237951817,-225.679598316995,384.977843821579,-307.280432088374,-186.168121981701,453.17188954959,-263.365517772354,-214.33041915097,467.183738263937,-232.868179222014,-228.732492735093,620.707225563569,-386.265405382409,-241.650575060693
Direct Suppression,370.214509007464,-199.9010975384,-191.813742844796,411.504244859042,-223.131421151836,-190.048463398702,417.710231851939,-221.712375938749,-216.809163833334,361.184554906607,-194.827318725542,-189.222979280505,465.954593911626,-231.649591964737,-216.402544827257,404.196987812054,-214.822106677635,-186.263631901883,562.463460329411,-284.803361478563,-275.737939091527,489.756439417387,-271.184895413374,-191.126515224544
Generalized Competitive Suppression,416.032770057387,-219.754042730242,-217.476975967123,322.247564269299,-202.989059085312,-169.395669450169,350.507860432219,-196.709776594083,-185.008164410934,454.103596054398,-242.487690059436,-238.82376474761,288.797655153642,-206.392615804368,-157.724524244278,340.175163694521,-213.231761586518,-180.37909063209,472.226186355389,-234.093465061382,-228.291720023917,623.216752011823,-408.708585754972,-250.824196986199
Generalized Direct Suppression,296.628491865551,-167.622614288681,-158.25173411828,209.142569929985,-123.664961241093,-103.888229897509,337.04588338864,-184.23802393756,-177.786691893754,336.956567933542,-187.304527355339,-180.914973083573,336.274778664711,-197.396990898883,-159.005415258642,192.18378237196,-130.951359256921,-103.357529984868,519.866832122431,-257.633034721433,-253.136737848741,531.535383913708,-504.991910567319,-202.303601606265
ROE Competitive Suppression,561.728656508678,-295.302295476282,-292.835990694368,605.740552934794,-376.118200376244,-291.095471154932,514.465197991011,-269.443292998326,-267.550243883313,580.068743524544,-305.252551255019,-301.852700735687,576.099333498369,-367.42601185962,-278.066496546898,608.764678096325,-357.13953513131,-292.106921231181,584.79948686886,-275.703128073092,-274.821934475383,678.872282823205,-360.237358450085,-307.719692386921
ROE Direct Suppression,590.954827768933,-361.646496054081,-340.077649126974,630.819797719264,-403.806046094164,-341.779431498953,620.488439899183,-395.831297661983,-350.663461141775,585.251732102939,-362.414271155083,-332.661165922582,677.768582825051,-472.778056942843,-351.666568481633,629.926377436589,-386.049775065182,-334.886610910973,710.370691554932,-412.899918301268,-368.509229351188,700.545232695369,-414.572288583702,-339.427941810715
